pinx,sale_id,sale_price,sale_date,use_type,area,lot_sf,wfnt,bldg_grade,tot_sf,beds,baths,age,eff_age,longitude,latitude
..5011000075,2011..23984,442000,2011-12-14,sfr,15,4000,0,7,2900,7,2.75,98,98,-122.303207572549,47.6248704722454
..5011000090,2016..33322,610000,2016-09-23,sfr,15,4000,0,7,1340,3,2.0,114,20,-122.302762445818,47.6248679355469
..5011000100,2013..4823,455000,2013-03-04,sfr,15,4000,0,7,1020,3,1.75,36,36,-122.302765741749,47.6246486287249
..5011000100,2014..6480,473000,2014-03-17,sfr,15,4000,0,7,1020,3,1.75,37,37,-122.302765741749,47.6246486287249
..5011000100,2016..29695,640000,2016-08-29,sfr,15,4000,0,7,1020,3,1.75,39,39,-122.302765741749,47.6246486287249
..5011000145,2015..36223,955000,2015-10-16,sfr,15,3066,0,7,2140,4,1.75,89,89,-122.304113645532,47.624210412186
..5011000165,2012..20051,615000,2012-08-10,sfr,15,3285,0,8,1940,3,2.5,105,105,-122.303166574403,47.6242051151356
..5015000070,2015..39271,900000,2015-11-17,sfr,13,4304,0,9,1980,3,2.75,31,31,-122.298015463615,47.6284168434709
..5015000115,2014..34798,1405475,2014-11-04,sfr,13,5441,0,9,3350,3,3.5,0,0,-122.299565405301,47.6283795921551
..5015000116,2014..37839,1425000,2014-12-09,sfr,13,7333,0,9,3560,4,3.25,0,0,-122.299433897558,47.6284772995385
..5015000190,2014..18922,690500,2014-06-25,sfr,13,4211,0,7,2000,4,3.0,106,106,-122.301165637999,47.6283504568711
..5015000201,2014..32598,1025000,2014-10-21,sfr,13,3757,0,9,3350,4,3.25,0,0,-122.30140396537,47.6285544350697
..5015000210,2012..10427,554000,2012-05-14,sfr,13,4000,0,8,2070,3,2.0,63,63,-122.300582068863,47.6279495068324
..5015000210,2016..12592,931000,2016-05-05,sfr,13,4000,0,8,2070,3,2.0,67,67,-122.300582068863,47.6279495068324
..5015000340,2011..6013,800000,2011-04-20,sfr,13,4000,0,9,2630,4,2.75,108,6,-122.299248647948,47.6279372288992
..5015000346,2012..3541,891000,2012-02-16,sfr,13,4000,0,9,3500,4,3.5,12,12,-122.299410754319,47.6279385169593
..5015000346,2014..34475,1047000,2014-11-04,sfr,13,4000,0,9,3500,4,3.5,14,14,-122.299410754319,47.6279385169593
..5015000370,2013..39015,620000,2013-12-09,sfr,13,2295,0,8,1430,3,2.0,13,13,-122.300186790762,47.6279446705111
..5015000380,2013..24057,605000,2013-07-16,sfr,13,4095,0,8,1460,2,2.25,30,30,-122.300110748617,47.6276846421119
..5015000495,2012..11977,700000,2012-05-22,sfr,13,4000,0,9,2290,3,2.5,28,28,-122.29817023187,47.627928037202
..5015000500,2016..3089,450000,2016-02-12,sfr,13,4000,0,6,780,2,1.0,116,116,-122.298332435492,47.6279295116162
..5015000596,2014..37453,834000,2014-12-01,sfr,13,4089,0,9,2550,3,2.5,31,31,-122.297268954813,47.6271746801349
..5015000700,2015..1134,563225,2015-01-23,sfr,13,4000,0,7,2460,3,3.0,97,97,-122.297110797913,47.6268660733137
..5015000720,2013..20288,827000,2013-06-27,sfr,13,6000,0,9,1700,3,1.75,34,34,-122.299102385756,47.6271215333453
..5015000745,2013..5956,589000,2013-03-12,sfr,13,4000,0,8,1910,4,2.0,104,6,-122.299915601305,47.6271963984799
..5015000745,2016..31792,799900,2016-09-14,sfr,13,4000,0,8,1910,4,2.0,107,9,-122.299915601305,47.6271963984799
..5015000748,2010..21948,787500,2010-11-22,sfr,13,4000,0,9,2550,4,2.25,0,0,-122.300078469215,47.6271976640637
..5015000752,2010..17162,390000,2010-08-16,sfr,13,2000,0,8,1280,2,2.5,0,0,-122.300363712615,47.6271998879251
..5015000815,2013..540,620000,2013-01-09,sfr,13,4000,0,8,1780,3,1.0,51,51,-122.30057286285,47.6268945275755
..5015000845,2012..8796,365500,2012-04-26,sfr,13,4000,0,7,1480,2,1.75,102,102,-122.299595559566,47.6268866502432
..5015000960,2012..15034,830050,2012-06-26,sfr,13,6200,0,8,2240,4,2.0,98,98,-122.30171359022,47.6261586223684
..5015001005,2013..4389,444950,2013-02-20,sfr,13,4000,0,7,950,2,1.0,107,107,-122.29903224101,47.626511801653
..5015001045,2011..13061,950000,2011-07-07,sfr,13,4000,0,9,3560,4,3.0,15,15,-122.300092425687,47.6264517561132
..5015001045,2014..25746,1045000,2014-08-26,sfr,13,4000,0,9,3560,4,3.0,18,18,-122.300092425687,47.6264517561132
..5015001055,2010..1854,325000,2010-02-04,sfr,13,4000,0,8,3380,6,3.75,85,0,-122.30041824125,47.6264543655444
..5015001055,2010..14239,729950,2010-07-19,sfr,13,4000,0,8,3380,6,3.75,85,0,-122.30041824125,47.6264543655444
..5015001085,2012..8863,702000,2012-04-19,sfr,13,4200,0,8,2210,3,1.75,111,111,-122.300912761734,47.626151745426
..5015001095,2013..2274,615000,2013-02-01,sfr,13,2600,0,7,1640,3,2.0,107,0,-122.300750739957,47.6261024312731
..5015001114,2012..4613,290000,2012-03-07,sfr,13,4000,0,9,3290,4,3.5,0,0,-122.300098137204,47.6261450303617
..5015001114,2013..490,1187500,2013-01-10,sfr,13,4000,0,9,3290,4,3.5,1,1,-122.300098137204,47.6261450303617
..5015001114,2013..37118,1170000,2013-11-15,sfr,13,4000,0,9,3290,4,3.5,1,1,-122.300098137204,47.6261450303617
..5015001145,2013..20486,593500,2013-06-26,sfr,13,4000,0,6,920,3,1.0,107,107,-122.299120588522,47.6261369597504
..5015001173,2014..36560,1031900,2014-11-18,sfr,13,3902,0,9,3210,5,3.5,0,0,-122.297116722886,47.6264261978266
..5015001175,2013..30529,760000,2013-09-19,sfr,13,4110,0,7,2890,3,1.0,112,9,-122.297278852191,47.6264297401754
..5015001200,2012..15131,467000,2012-06-27,sfr,13,4000,0,7,940,2,1.0,111,111,-122.297873036231,47.6264336595716
..5015001205,2010..5429,450000,2010-03-29,sfr,13,4000,0,6,620,2,1.75,96,96,-122.298035236989,47.6264350172803
..5015001230,2010..7919,704000,2010-04-30,sfr,13,4000,0,8,2660,4,2.5,109,12,-122.298527440295,47.6261319763359
..5015001255,2015..28723,920000,2015-08-19,sfr,13,3300,0,9,2050,3,2.5,18,18,-122.29773063919,47.6261250785073
..5015001295,2015..16328,1230000,2015-06-02,sfr,13,4000,0,9,2890,3,3.0,0,0,-122.296639791556,47.6261158403968
..5015001325,2013..38903,973000,2013-12-05,sfr,13,4000,0,10,3030,4,3.0,0,0,-122.297132441372,47.6256811216065
..5015001325,2016..30924,1350000,2016-09-06,sfr,13,4000,0,10,3030,4,3.0,3,3,-122.297132441372,47.6256811216065
..5015001330,2016..31016,995000,2016-09-06,sfr,13,4000,0,8,2860,4,3.75,110,110,-122.297294638577,47.6256825422324
..5015001335,2010..5082,375000,2010-03-24,sfr,13,4000,0,7,1100,2,1.0,109,109,-122.29745683658,47.6256839608651
..5015001415,2015..26739,518500,2015-08-11,sfr,13,3000,0,6,880,3,1.0,49,49,-122.297610440551,47.6253784623198
..5015001450,2013..36333,789000,2013-11-08,sfr,13,1701,0,9,1850,3,2.5,0,0,-122.298944084339,47.6257562226487
..5015001452,2013..39106,839000,2013-12-05,sfr,13,2296,0,9,2280,3,2.5,0,0,-122.298981566637,47.6256533993856
..5015001452,2015..9332,950000,2015-04-14,sfr,13,2296,0,9,2280,3,2.5,2,2,-122.298981566637,47.6256533993856
..5015001452,2016..38434,1070000,2016-10-26,sfr,13,2296,0,9,2280,3,2.5,3,3,-122.298981566637,47.6256533993856
..5015001460,2015..22664,402550,2015-07-08,sfr,13,4000,0,6,980,3,1.0,115,115,-122.299291530815,47.6256998161244
..5015001475,2010..19101,649500,2010-10-08,sfr,13,4000,0,8,2240,2,1.75,110,110,-122.29978035964,47.6257039258772
..5015001515,2012..18958,644000,2012-08-02,sfr,13,2100,0,8,1370,4,2.75,105,105,-122.30092222654,47.6256451299088
..5015001520,2016..28620,1200000,2016-08-17,sfr,13,4200,0,8,3260,3,3.25,101,25,-122.300926633797,47.6254068189453
..5015001525,2013..13709,1013000,2013-05-09,sfr,13,4000,0,9,3250,4,4.0,23,23,-122.300600732008,47.6254040461772
..5015001550,2012..970,790000,2012-01-23,sfr,13,4000,0,9,2810,4,3.5,12,12,-122.299948937351,47.6253985027981
..5015001645,2015..13750,949900,2015-05-15,sfr,13,4760,0,7,1700,3,2.5,89,89,-122.301414367082,47.625369752086
..5015001680,2015..24477,1457000,2015-07-23,sfr,13,4736,0,9,2800,3,3.25,0,0,-122.30023585945,47.6250488019543
..5015001710,2013..37066,750000,2013-11-14,sfr,13,3400,0,8,2370,4,2.5,105,22,-122.298020286722,47.6250334623068
..5016000055,2016..20976,420000,2016-06-27,sfr,15,2080,0,6,440,1,1.0,110,110,-122.294835635576,47.6238229262391
..5016000065,2011..22509,509000,2011-11-22,sfr,15,5040,0,8,1210,3,1.75,86,86,-122.294500076203,47.6239357277677
..5016000065,2016..18555,792000,2016-06-02,sfr,15,5040,0,8,1210,3,1.75,91,91,-122.294500076203,47.6239357277677
..5016000075,2011..11512,640000,2011-06-24,sfr,15,4800,0,9,2620,4,3.5,20,20,-122.294180360189,47.6239231242973
..5016000080,2016..39458,1050000,2016-11-13,sfr,15,4800,0,9,2620,3,3.5,25,25,-122.294018151636,47.6239222112112
..5016000085,2014..4097,455000,2014-02-17,sfr,15,4800,0,7,1010,2,1.0,69,69,-122.29385594489,47.6239212930111
..5016000085,2016..20549,656000,2016-06-23,sfr,15,4800,0,7,1010,2,1.0,71,71,-122.29385594489,47.6239212930111
..5016000150,2012..23825,615000,2012-09-13,sfr,15,4800,0,8,1470,2,1.75,88,88,-122.294445492204,47.6230849079091
..5016000165,2016..26543,820000,2016-08-03,sfr,15,4800,0,8,1430,3,2.0,112,112,-122.294448272862,47.6227558671994
..5016000170,2013..17864,547000,2013-06-11,sfr,15,4800,0,7,1630,3,1.75,110,110,-122.294449200444,47.6226461876343
..5016000175,2011..9203,540000,2011-05-25,sfr,15,3912,0,7,1750,3,1.5,22,22,-122.294007880138,47.6226436693344
..5016000180,2013..38533,545000,2013-11-18,sfr,15,3932,0,7,2000,4,2.5,24,24,-122.294005969744,47.6227532338523
..5016000190,2012..12455,412000,2012-05-16,sfr,15,3960,0,7,1660,3,1.0,111,111,-122.294002148229,47.6229723632025
..5016000190,2015..24161,619000,2015-07-16,sfr,15,3960,0,7,1660,3,1.0,114,114,-122.294002148229,47.6229723632025
..5016000210,2010..13838,494700,2010-06-22,sfr,15,4960,0,8,1200,3,1.5,100,22,-122.293912413877,47.6234650518115
..5016000268,2012..32359,692500,2012-12-10,sfr,15,4200,0,9,1730,3,2.5,12,12,-122.294457391096,47.6215844428455
..5016000275,2012..666,727500,2012-01-19,sfr,15,3698,0,9,2330,3,2.75,15,15,-122.294028094371,47.6214796096598
..5016000315,2014..18758,332000,2014-06-16,sfr,15,2640,0,7,960,1,1.0,106,106,-122.294020316832,47.6223007659769
..5016000325,2016..5839,652000,2016-03-04,sfr,15,2617,0,7,2260,4,1.75,108,108,-122.293886333106,47.6223005601687
..5016000345,2015..26986,660000,2015-07-22,sfr,15,3360,0,7,2020,4,1.75,90,90,-122.295566312,47.6223095904363
..5016000450,2013..23510,1220000,2013-07-26,sfr,15,5120,0,10,3610,5,3.5,8,8,-122.295225191219,47.6219240542731
..5016000495,2013..25695,505000,2013-08-09,sfr,15,1920,0,8,1660,3,2.25,86,86,-122.2950396045,47.623038111569
..5016000735,2012..22953,286000,2012-09-04,sfr,15,3885,0,7,1540,3,1.5,94,94,-122.296484241323,47.6217629119235
..5016000735,2013..12435,436500,2013-05-01,sfr,15,3885,0,7,1540,3,1.5,95,95,-122.296484241323,47.6217629119235
..5016000924,2012..24276,285000,2012-09-21,townhouse,15,1184,0,7,860,2,1.5,4,4,-122.297484224688,47.6216821254346
..5016000925,2010..1257,355000,2010-01-28,townhouse,15,1187,0,7,860,2,1.5,2,2,-122.297484743598,47.6216136321078
..5016000925,2015..38696,474100,2015-11-12,townhouse,15,1187,0,7,860,2,1.5,7,7,-122.297484743598,47.6216136321078
..5016000926,2015..18091,515000,2015-06-11,townhouse,15,1313,0,7,1270,3,2.5,7,7,-122.297687485111,47.62161468686
..5016000927,2013..5326,420000,2013-03-06,townhouse,15,1316,0,7,1270,3,2.5,5,5,-122.297686968048,47.6216831803923
..5016000945,2016..9247,495000,2016-04-07,townhouse,15,1070,0,8,1100,1,1.5,23,23,-122.297448930056,47.6220621966152
..5016000955,2016..18918,830000,2016-06-20,sfr,13,3500,0,8,1740,2,1.0,30,30,-122.299118362893,47.6225022758682
..5016000992,2015..12808,655000,2015-04-26,townhouse,13,1342,0,9,1460,2,2.0,1,1,-122.298730784538,47.6219342350789
..5016000993,2015..26195,607000,2015-07-26,townhouse,13,1135,0,9,1530,2,2.0,1,1,-122.298802625522,47.621982207063
..5016000994,2015..6175,639000,2015-03-09,townhouse,13,1135,0,9,1500,2,2.0,1,1,-122.298868448393,47.6220261606143
..5016000995,2015..3475,639000,2015-02-09,townhouse,13,2333,0,9,1500,2,2.0,1,1,-122.29898761944,47.6220891774778
..5016001005,2013..2642,480000,2013-02-06,townhouse,13,1750,0,8,1640,3,3.5,15,15,-122.298885586866,47.6218450085042
..5016001009,2011..9275,479000,2011-05-27,townhouse,13,1345,0,8,1640,3,3.5,13,13,-122.299058860603,47.621957134221
..5016001009,2015..30804,662000,2015-08-12,townhouse,13,1345,0,8,1640,3,3.5,17,17,-122.299058860603,47.621957134221
..5016001011,2016..13278,697500,2016-05-10,townhouse,13,1355,0,8,1640,3,3.25,18,18,-122.299152545438,47.6220061256282
..5016001013,2011..6742,492000,2011-04-27,townhouse,13,2011,0,8,1600,3,2.5,13,13,-122.299221519907,47.6220808687297
..5016001050,2013..8671,588500,2013-04-08,sfr,13,2495,0,8,1740,3,2.5,19,19,-122.299554881822,47.6218344077944
..5016001060,2014..14780,650000,2014-05-30,sfr,13,2500,0,8,1740,3,2.5,20,20,-122.299530073646,47.6219697682801
..5016001085,2010..17869,485000,2010-09-17,sfr,13,3750,0,7,1650,4,1.25,47,47,-122.299528845973,47.6221240660645
..5016001160,2010..15056,773700,2010-07-29,sfr,13,4000,0,9,4070,5,3.25,7,7,-122.296943963459,47.6246176242036
..5016001230,2015..17304,675000,2015-06-01,sfr,13,5000,0,6,1600,4,2.0,107,107,-122.298023571894,47.6245287342394
..5016001230,2016..18580,721000,2016-06-06,sfr,13,5000,0,6,1600,4,2.0,108,108,-122.298023571894,47.6245287342394
..5016001260,2015..10962,480000,2015-04-13,sfr,13,4200,0,7,1040,2,1.0,35,35,-122.298020945015,47.6249288527441
..5016001260,2016..39590,620000,2016-11-15,sfr,13,4200,0,7,1040,2,1.0,36,36,-122.298020945015,47.6249288527441
..5016001285,2014..15616,750000,2014-06-09,sfr,13,5000,0,8,2050,4,3.25,27,27,-122.298435354676,47.6234847345805
..5016001325,2013..13724,475000,2013-05-13,sfr,13,2500,0,8,1290,3,2.25,26,26,-122.298439116996,47.6229434570919
..5016001325,2014..13249,605000,2014-05-16,sfr,13,2500,0,8,1290,3,2.25,27,27,-122.298439116996,47.6229434570919
..5016001345,2015..24096,487000,2015-07-21,sfr,13,6600,0,7,2800,4,3.0,94,94,-122.298458966979,47.6226085116924
..5016001345,2016..31949,1125000,2016-09-13,sfr,13,6600,0,7,2800,4,3.0,95,95,-122.298458966979,47.6226085116924
..5016001370,2012..4130,478900,2012-03-05,townhouse,13,1617,0,9,1670,3,2.0,11,11,-122.298417487663,47.6222205818373
..5016001390,2013..41113,516000,2013-12-16,townhouse,13,964,0,9,1670,3,2.0,12,12,-122.298317047512,47.622288716197
..5016001442,2010..13523,405000,2010-07-02,townhouse,13,1144,0,7,1760,3,3.25,10,10,-122.29791450162,47.6226173369622
..5016001442,2013..21289,465000,2013-07-02,townhouse,13,1144,0,7,1760,3,3.25,13,13,-122.29791450162,47.6226173369622
..5016001485,2016..8967,415000,2016-04-01,sfr,13,5000,0,5,930,3,1.0,115,115,-122.298028611747,47.6232513258133
..5016001525,2013..23296,575000,2013-07-23,sfr,13,5833,0,7,1420,3,1.75,101,101,-122.29802657296,47.6237424473247
..5016001535,2013..24029,603750,2013-08-01,sfr,13,3300,0,8,1920,3,1.75,100,100,-122.298026050784,47.6238680995774
..5016001535,2015..4073,725000,2015-02-17,sfr,13,3300,0,8,1920,3,1.75,102,102,-122.298026050784,47.6238680995774
..5016001545,2011..16056,485000,2011-08-22,sfr,13,3333,0,8,1530,2,1.0,96,96,-122.298025672534,47.6239594777784
..5016001560,2015..31966,960000,2015-09-10,sfr,13,7500,0,8,1910,3,2.25,41,41,-122.2980247717,47.6241764644344
..5016001580,2015..20247,665000,2015-06-23,sfr,13,2500,0,8,1680,3,2.5,25,25,-122.298430533934,47.6241767421797
..5016001619,2015..1558,699999,2015-01-22,sfr,13,4000,0,7,2440,4,2.5,47,47,-122.297351727369,47.6238929536111
..5016001630,2014..6198,1060000,2014-03-25,sfr,13,4000,0,9,3340,5,3.25,0,0,-122.297350816301,47.6236738281931
..5016001635,2014..3914,1060000,2014-02-24,sfr,13,4000,0,9,3320,5,3.25,0,0,-122.297353722981,47.6235643766586
..5016001725,2012..19233,870000,2012-07-27,sfr,13,4000,0,9,2690,3,2.5,0,0,-122.296945046748,47.6238895204694
..5016001725,2015..25799,1125000,2015-07-29,sfr,13,4000,0,9,2690,3,2.5,3,3,-122.296945046748,47.6238895204694
..5016001735,2013..29035,660000,2013-09-04,sfr,13,4000,0,9,1460,3,1.75,45,45,-122.29694493644,47.6241081789041
..5016001840,2012..2147,390000,2012-02-06,sfr,13,4438,0,6,900,2,1.0,104,104,-122.295841165929,47.6243774656476
..5016001849,2016..14809,951000,2016-05-18,sfr,13,4022,0,8,1870,3,2.5,29,29,-122.295861869942,47.6247008462874
..5016002025,2011..256,915000,2011-01-07,sfr,13,5000,0,9,4030,5,3.25,60,4,-122.299507738281,47.6246728154213
..5016002025,2016..22465,1450000,2016-07-07,sfr,13,5000,0,9,4030,5,3.25,65,9,-122.299507738281,47.6246728154213
..5016002080,2012..14515,370000,2012-06-25,sfr,13,4600,0,7,1420,2,2.0,102,102,-122.299098831978,47.6249288208509
..5016002120,2010..24429,339500,2010-12-29,sfr,13,3300,0,7,1460,3,2.75,82,82,-122.299514216987,47.6239026086954
..5016002120,2015..18122,657000,2015-06-10,sfr,13,3300,0,7,1460,3,2.75,87,87,-122.299514216987,47.6239026086954
..5016002175,2016..19175,965000,2016-05-27,sfr,13,2500,0,8,1890,2,2.25,107,25,-122.299519138012,47.6233160750627
..5016002180,2014..20016,780000,2014-07-08,sfr,13,2500,0,8,2560,2,2.5,113,113,-122.299519712217,47.6232475537035
..5016002230,2014..1468,405000,2014-01-27,sfr,13,5000,0,7,1010,3,1.0,43,43,-122.299114703617,47.6229367637518
..5016002240,2014..31976,1010000,2014-10-08,sfr,13,7500,0,10,2160,3,3.0,32,32,-122.299113320019,47.6231079415488
..5016002275,2016..30441,1648000,2016-09-01,sfr,13,3839,0,10,3065,4,3.0,0,0,-122.299113794482,47.6236405805345
..5016002277,2016..19665,1677000,2016-06-24,sfr,13,3777,0,10,3065,4,3.25,0,0,-122.299109848585,47.6235361467014
..5016002302,2014..2198,737370,2014-01-28,sfr,13,2500,0,8,2300,4,2.5,12,12,-122.299106667961,47.6239296014343
..5016002420,2015..9577,1577570,2015-04-15,sfr,13,4600,0,10,2810,4,3.5,0,0,-122.300752472789,47.6216125095995
..5016002435,2013..15533,1489000,2013-05-30,sfr,13,6400,0,10,3030,4,2.75,5,5,-122.300261945115,47.6218003289573
..5016002460,2011..24198,560000,2011-12-08,sfr,13,3200,0,8,1870,3,2.5,21,21,-122.300261233467,47.6219034811418
..5016002475,2015..39295,515888,2015-11-17,sfr,13,3200,0,8,1420,2,1.75,31,31,-122.300258861557,47.6222473223993
..5016002495,2012..31996,805000,2012-12-06,sfr,13,6400,0,9,2540,4,2.5,14,14,-122.300257202582,47.6224880114737
..5016002535,2012..12312,266000,2012-05-22,sfr,13,2900,0,6,670,2,1.0,111,111,-122.301792033577,47.622080377793
..5016002585,2012..9372,856000,2012-04-30,sfr,13,5521,0,8,3180,5,3.75,94,0,-122.301786481,47.6241386150411
..5016002585,2015..44081,1250000,2015-12-24,sfr,13,5521,0,8,3180,5,3.75,97,3,-122.301786481,47.6241386150411
..5016002615,2016..31795,539000,2016-09-07,sfr,13,2369,0,7,1340,3,1.0,108,108,-122.301790371612,47.6238424154439
..5016002620,2014..10509,738100,2014-04-29,sfr,13,7374,0,8,1940,3,2.75,51,0,-122.301589406542,47.6237045628537
..5016002715,2016..38748,917000,2016-10-28,sfr,13,5000,0,8,1990,4,1.75,88,88,-122.301502269466,47.6230871711652
..5016002971,2015..23077,475000,2015-07-15,sfr,13,5376,0,6,1210,3,2.0,63,63,-122.300251683682,47.6231600946392
..5016002980,2016..31385,825000,2016-08-31,sfr,13,3200,0,8,2050,3,2.0,29,29,-122.300249715258,47.6233891118845
..5016003015,2016..43516,425000,2016-12-14,sfr,13,3200,0,6,1050,2,1.0,108,108,-122.3002467678,47.6237319468974
..5016003146,2014..20448,958000,2014-07-10,sfr,13,6400,0,8,1800,4,3.5,30,3,-122.300236250331,47.6249295980202
..5016003175,2015..23173,998500,2015-07-08,sfr,13,5173,0,8,2350,3,2.75,26,26,-122.301608456274,47.6248374772844
..5016003230,2015..3251,169317,2015-02-18,sfr,13,4000,0,7,790,2,1.0,107,107,-122.301487071554,47.6247524741619
..5016003250,2015..29134,1180000,2015-08-24,sfr,13,4200,0,10,2270,4,3.0,28,28,-122.301485080939,47.6249471393621
..5017000015,2016..33882,1932000,2016-09-21,sfr,14,7200,0,10,4300,5,4.5,1,1,-122.289880037949,47.6292678468025
..5017000025,2016..23579,868000,2016-07-12,sfr,14,5400,0,7,2160,4,2.0,69,69,-122.289882121146,47.6291235795872
..5017000060,2012..23186,900000,2012-09-07,sfr,14,5000,0,9,2370,2,2.5,26,26,-122.289890066988,47.6285697041932
..5017000065,2016..19527,1100000,2016-06-23,sfr,14,4800,0,9,1830,3,2.25,30,30,-122.289891678366,47.6284575117798
..5017000070,2013..19323,1150000,2013-06-20,sfr,14,4500,0,9,3020,4,3.5,8,8,-122.289881064881,47.6283502078728
..5017000075,2013..27165,1060000,2013-08-27,sfr,14,4502,0,9,2840,3,3.5,8,8,-122.289906871354,47.6282487146342
..5017000130,2015..40387,735000,2015-11-24,sfr,14,3000,0,7,2340,4,2.0,107,107,-122.290584484453,47.627622062845
..5017000160,2010..12032,835000,2010-06-15,sfr,14,4396,0,8,2420,4,1.75,104,104,-122.29048829868,47.6281583707764
..5017000190,2010..16906,745000,2010-08-11,sfr,14,6650,0,8,1860,3,1.5,103,103,-122.290475825629,47.6286812496568
..5017000290,2016..12932,1455000,2016-05-02,sfr,14,4080,0,8,2200,3,2.5,31,31,-122.289913652047,47.626422053794
..5017000350,2011..22636,1400000,2011-11-11,sfr,14,5400,0,10,3460,4,3.25,7,7,-122.289923414661,47.6256673905508
..5017000350,2013..37383,1630000,2013-10-30,sfr,14,5400,0,10,3460,4,3.25,9,9,-122.289923414661,47.6256673905508
..5017000350,2013..37384,1630000,2013-11-01,sfr,14,5400,0,10,3460,4,3.25,9,9,-122.289923414661,47.6256673905508
..5017000350,2016..21694,1998000,2016-06-29,sfr,14,5400,0,10,3460,4,3.25,12,12,-122.289923414661,47.6256673905508
..5017000360,2011..8588,650000,2011-05-24,sfr,14,5400,0,7,1410,3,1.0,54,54,-122.289925111467,47.6255441226779
..5017000440,2012..27918,705000,2012-10-18,sfr,14,6975,0,9,1930,3,2.5,32,32,-122.290571761323,47.6253848590162
..5017000445,2013..15467,769000,2013-05-30,sfr,14,6970,0,9,1960,3,2.5,33,33,-122.2905225328,47.625505440534
..5017000465,2012..11191,559500,2012-05-23,sfr,14,4567,0,8,1430,2,2.0,105,12,-122.290540230612,47.6257725634925
..5017000470,2014..21267,1975000,2014-07-10,sfr,14,9097,0,10,4800,6,4.5,7,7,-122.290537419292,47.6258957715946
